date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-07-02 00:00:00+00:00,206.26,208.02,205.0,205.68,29322547,203.0898894959,204.8228391978,201.8492550502,202.5188037987,29322547,0.0,1.0
2020-07-06 00:00:00+00:00,210.7,211.13,208.09,208.83,32033747,207.4616489711,207.8850400915,204.8917633337,205.6203899129,32033747,0.0,1.0
2020-07-07 00:00:00+00:00,208.25,214.67,207.99,210.45,33600749,205.0493042157,211.3706321055,204.7933002824,207.215491343,33600749,0.0,1.0
2020-07-08 00:00:00+00:00,212.83,213.26,208.69,210.07,33602226,209.5589119626,209.982303083,205.4825416411,206.8413317483,33602226,0.0,1.0
2020-07-09 00:00:00+00:00,214.32,216.38,211.47,216.33,33122280,211.0260114262,213.0543502818,208.2198144657,213.0051187562,33122280,0.0,1.0
2020-07-10 00:00:00+00:00,213.67,214.08,211.08,213.62,26178663,210.3860015931,210.7897001032,207.8358085659,210.3367700675,26178663,0.0,1.0
2020-07-13 00:00:00+00:00,207.07,215.8,206.5,214.48,38135816,203.887440211,212.4832645846,203.3262008189,211.1835523082,38135816,0.0,1.0
2020-07-14 00:00:00+00:00,208.35,208.85,202.03,206.13,37598121,205.1477672669,205.6400825231,198.9249024283,202.9618875293,37598121,0.0,1.0
2020-07-15 00:00:00+00:00,208.04,211.33,205.03,209.56,32248893,204.842531808,208.081966194,201.8787939656,206.339170187,32248893,0.0,1.0
2020-07-16 00:00:00+00:00,203.92,205.7,202.31,205.4,29940718,200.7858540968,202.5384964089,199.2005989718,202.2431072552,29940718,0.0,1.0
2020-07-17 00:00:00+00:00,202.88,205.04,201.39,204.47,31636070,199.7618383639,201.8886402707,198.2947389003,201.3274008786,31636070,0.0,1.0
2020-07-20 00:00:00+00:00,211.6,212.3,203.01,205.0,36386080,208.3478164323,209.037057791,199.8898403305,201.8492550502,36386080,0.0,1.0
2020-07-21 00:00:00+00:00,208.75,213.94,208.03,213.66,37702523,205.5416194719,210.6518518314,204.8326855029,210.376155288,37702523,0.0,1.0
2020-07-22 00:00:00+00:00,211.75,212.3,208.39,209.2,49605692,208.4955110092,209.037057791,205.1871524874,205.9847032025,49605692,0.0,1.0
2020-07-23 00:00:00+00:00,202.54,210.92,202.15,207.19,67457035,199.4270639896,207.6782676839,199.0430580898,204.0055958725,67457035,0.0,1.0
2020-07-24 00:00:00+00:00,201.3,202.86,197.51,200.42,39826989,198.2061221542,199.7421457536,194.474372512,197.3396473032,39826989,0.0,1.0
2020-07-27 00:00:00+00:00,203.85,203.97,200.86,201.47,30160867,200.7169299609,200.8350856224,197.7728847287,198.3735093413,30160867,0.0,1.0
2020-07-28 00:00:00+00:00,202.02,204.7,201.74,203.61,23251388,198.9150561232,201.5538658965,198.6393595797,200.4806186379,23251388,0.0,1.0
2020-07-29 00:00:00+00:00,204.06,204.65,202.01,202.5,19632602,200.9237023685,201.5046343709,198.905209818,199.3876787691,19632602,0.0,1.0
2020-07-30 00:00:00+00:00,203.9,204.46,199.57,201.0,25079596,200.7661614865,201.3175545735,196.5027113677,197.9107330005,25079596,0.0,1.0
2020-07-31 00:00:00+00:00,205.01,205.1,199.01,204.4,51247969,201.8591013553,201.9477181015,195.9513182807,201.2584767428,51247969,0.0,1.0
2020-08-03 00:00:00+00:00,216.54,217.64,210.44,211.52,78983009,213.2118911638,214.2949847275,207.2056450379,208.2690459913,78983009,0.0,1.0
2020-08-04 00:00:00+00:00,213.29,214.77,210.31,214.17,49280056,210.0118419984,211.4690951568,207.0776430713,210.8783168493,49280056,0.0,1.0
2020-08-05 00:00:00+00:00,212.94,215.0,211.57,214.9,28858621,209.667221319,211.6955601746,208.318277517,211.5970971234,28858621,0.0,1.0
2020-08-06 00:00:00+00:00,216.35,216.3705,211.55,212.34,32656843,213.0248113664,213.0449962919,208.2985849067,209.0764430115,32656843,0.0,1.0
2020-08-07 00:00:00+00:00,212.48,215.7,210.93,214.85,27820421,209.2142912833,212.3848015333,207.688113989,211.5478655978,27820421,0.0,1.0
2020-08-10 00:00:00+00:00,208.25,211.88,206.35,211.67,36716462,205.0493042157,208.6235129758,203.178506242,208.4167405682,36716462,0.0,1.0
2020-08-11 00:00:00+00:00,203.38,207.65,203.14,207.155,36446459,200.2541536201,204.4585259082,200.0178422971,203.9711338045,36446459,0.0,1.0
2020-08-12 00:00:00+00:00,209.19,210.28,204.75,205.29,28041364,205.9748568974,207.0481041559,201.6030974221,202.1347978988,28041364,0.0,1.0
2020-08-13 00:00:00+00:00,208.7,211.35,208.15,209.44,22588870,205.4923879463,208.1016588042,204.9508411644,206.2210145255,22588870,0.0,1.0
2020-08-14 00:00:00+00:00,208.9,209.59,207.51,208.76,17958936,205.6893140487,206.3687091023,204.3206776365,205.551465777,17958936,0.0,1.0
2020-08-17 00:00:00+00:00,210.28,211.1874,208.915,209.6,20063496,207.0481041559,207.9415578829,205.7040835064,206.3785554075,20063496,0.0,1.0
2020-08-18 00:00:00+00:00,211.49,212.36,209.21,210.53,21336167,208.239507076,209.0961356218,205.9945495076,207.294261784,21336167,0.0,1.0
2020-08-19 00:00:00+00:00,209.7,212.1,209.25,211.49,27627561,206.97918002,209.3480404495,206.5350186895,208.7459550903,27627561,0.51,1.0
2020-08-20 00:00:00+00:00,214.58,215.0,208.91,209.54,26981478,211.7958628932,212.2104134683,206.1994301287,206.8212559914,26981478,0.0,1.0
2020-08-21 00:00:00+00:00,213.02,216.25,212.85,213.86,36249319,210.2561036141,213.444194942,210.0883093336,211.0852047644,36249319,0.0,1.0
2020-08-24 00:00:00+00:00,213.69,215.52,212.43,214.79,25460147,210.9174104839,212.7236665614,209.6737587585,212.0031381808,25460147,0.0,1.0
2020-08-25 00:00:00+00:00,216.47,216.61,213.1,213.1,23043696,213.6613404813,213.7995240064,210.3350656284,210.3350656284,23043696,0.0,1.0
2020-08-26 00:00:00+00:00,221.15,222.09,217.36,217.88,39600828,218.2806183187,219.2084219869,214.5397928906,215.0530459836,39600828,0.0,1.0
2020-08-27 00:00:00+00:00,226.58,231.15,219.4,222.89,57602195,223.6401650402,228.1508701079,216.5533242556,219.99804213,57602195,0.0,1.0
2020-08-28 00:00:00+00:00,228.91,230.644,226.58,228.18,26292896,225.9399337071,227.6514353674,223.6401650402,225.2194053265,26292896,0.0,1.0
2020-08-31 00:00:00+00:00,225.53,228.7,224.31,227.0,28774156,222.6037886024,225.7326584196,221.3996178841,224.0547156154,28774156,0.0,1.0
2020-09-01 00:00:00+00:00,227.27,227.45,224.43,225.51,25791235,224.3212124137,224.4988769459,221.5180609056,222.5840480988,25791235,0.0,1.0
2020-09-02 00:00:00+00:00,231.65,232.86,227.35,227.97,34080839,228.6443826974,229.8386831639,224.400174428,225.012130039,34080839,0.0,1.0
2020-09-03 00:00:00+00:00,217.3,229.31,214.9602,229.27,58400288,214.4805713799,226.3347437787,212.1711298662,226.2952627716,58400288,0.0,1.0
2020-09-04 00:00:00+00:00,214.25,218.3599,205.19,215.1,59664072,211.4701445841,215.526719367,202.5276964631,212.3091159862,59664072,0.0,1.0
2020-09-08 00:00:00+00:00,202.66,210.03,202.2,206.5,52924330,200.0305227604,207.3048983291,199.5764911781,203.8206994475,52924330,0.0,1.0
2020-09-09 00:00:00+00:00,211.29,214.8399,206.7,207.6,45678986,208.5485500545,212.0523907372,204.0181044833,204.9064271443,45678986,0.0,1.0
2020-09-10 00:00:00+00:00,205.37,214.74,204.11,213.4,35461514,202.7053609953,211.9537869218,201.4617092699,210.6311731821,35461514,0.0,1.0
2020-09-11 00:00:00+00:00,204.03,208.63,201.24,207.2,33620073,201.3827472555,205.9230630786,198.6289470064,204.5116170727,33620073,0.0,1.0
2020-09-14 00:00:00+00:00,205.41,209.2,204.03,204.24,30375768,202.7448420025,206.4856674306,201.3827472555,201.5900225431,30375768,0.0,1.0
2020-09-15 00:00:00+00:00,208.78,209.78,206.93,208.42,21823942,206.0711168554,207.0581420344,204.2451202744,205.715787791,21823942,0.0,1.0
2020-09-16 00:00:00+00:00,205.05,210.65,204.64,210.62,26372464,202.389512938,207.91685394,201.9848326147,207.8872431846,26372464,0.0,1.0
2020-09-17 00:00:00+00:00,202.91,204.33,199.96,200.05,34011257,200.2772790552,201.6788548092,197.3655547773,197.4543870434,34011257,0.0,1.0
2020-09-18 00:00:00+00:00,200.39,203.65,196.25,202.8,55225326,197.7899756043,201.0076776876,193.7036913635,200.1687062855,55225326,0.0,1.0
2020-09-21 00:00:00+00:00,202.54,202.71,196.38,197.19,39839657,199.912079739,200.0798740194,193.8320046368,194.6314950317,39839657,0.0,1.0
2020-09-22 00:00:00+00:00,207.42,208.1,202.075,205.06,33517065,204.7287626121,205.3999397338,199.4531130308,202.3993831898,33517065,0.0,1.0
2020-09-23 00:00:00+00:00,200.59,208.1,200.03,207.9,30803780,197.9873806401,205.3999397338,197.4346465399,205.202534698,30803780,0.0,1.0
2020-09-24 00:00:00+00:00,203.19,205.57,199.2,199.85,31202493,200.5536461053,202.9027660311,196.6154156414,197.2569820077,31202493,0.0,1.0
2020-09-25 00:00:00+00:00,207.82,209.04,202.54,203.55,29437312,205.1235726837,206.3277434019,199.912079739,200.9089751697,29437312,0.0,1.0
2020-09-28 00:00:00+00:00,209.44,212.57,208.06,210.88,32004936,206.7225534735,209.8119422835,205.3604587266,208.1438697312,32004936,0.0,1.0
2020-09-29 00:00:00+00:00,207.26,210.07,206.81,209.35,24464472,204.5708385835,207.3443793362,204.126677253,206.6337212074,24464472,0.0,1.0
2020-09-30 00:00:00+00:00,210.33,211.98,206.54,207.73,33829088,207.6010058828,209.229597428,203.8601804546,205.0347404176,33829088,0.0,1.0
2020-10-01 00:00:00+00:00,212.46,213.99,211.32,213.49,27158418,209.7033695139,211.2135180376,208.5781608099,210.7200054482,27158418,0.0,1.0
2020-10-02 00:00:00+00:00,206.19,210.99,205.54,208.0,33154781,203.514721642,208.2524425008,202.8731552757,205.3012372159,33154781,0.0,1.0
2020-10-05 00:00:00+00:00,210.38,210.41,206.98,207.22,21331561,207.6503571417,207.6799678971,204.2944715334,204.5313575763,21331561,0.0,1.0
2020-10-06 00:00:00+00:00,205.91,210.18,204.82,208.82,28554261,203.2383545919,207.4529521059,202.1624971469,206.1105978626,28554261,0.0,1.0
2020-10-07 00:00:00+00:00,209.83,210.11,206.72,207.06,25681054,207.1074932933,207.3838603434,204.0378449868,204.3734335477,25681054,0.0,1.0
2020-10-08 00:00:00+00:00,210.58,211.19,208.32,210.51,19925837,207.8477621775,208.4498475366,205.6170852731,207.778670415,19925837,0.0,1.0
2020-10-09 00:00:00+00:00,215.81,215.86,211.23,211.23,26458047,213.0099038633,213.0592551222,208.4893285438,208.4893285438,26458047,0.0,1.0
2020-10-12 00:00:00+00:00,221.4,223.86,216.81,218.79,40461368,218.5273746134,220.9554565536,213.9969290422,215.9512388964,40461368,0.0,1.0
2020-10-13 00:00:00+00:00,222.86,225.21,220.43,222.72,28950843,219.9684313747,222.2879405451,217.5699601899,219.8302478496,28950843,0.0,1.0
2020-10-14 00:00:00+00:00,220.86,224.22,219.13,223.0,23451713,217.9943810168,221.310785618,216.2868274573,220.1066148997,23451713,0.0,1.0
2020-10-15 00:00:00+00:00,219.66,220.36,216.01,217.1,22733064,216.8099508021,217.5008684274,213.207308899,214.2831663441,22733064,0.0,1.0
2020-10-16 00:00:00+00:00,219.66,222.29,219.32,220.15,26057882,216.8099508021,219.4058270227,216.4743622413,217.2935931398,26057882,0.0,1.0
2020-10-19 00:00:00+00:00,214.22,222.3,213.72,220.415,27625841,211.4405338288,219.4156972745,210.9470212393,217.5551548122,27625841,0.0,1.0
2020-10-20 00:00:00+00:00,214.65,217.37,213.0901,215.8,22753511,211.8649546557,214.5496631424,210.3252940791,213.0000336115,22753511,0.0,1.0
2020-10-21 00:00:00+00:00,214.8,216.92,213.12,213.12,22724906,212.0130084325,214.1055018119,210.354806132,210.354806132,22724906,0.0,1.0
2020-10-22 00:00:00+00:00,214.89,216.055,211.7,213.93,22351450,212.1018406986,213.2517250321,208.9532303779,211.1542965269,22351450,0.0,1.0
2020-10-23 00:00:00+00:00,216.23,216.28,213.16,215.03,18879608,213.4244544384,213.4738056973,210.3942871391,212.2400242237,18879608,0.0,1.0
2020-10-26 00:00:00+00:00,210.08,216.3399,208.1,213.85,37111561,207.354249588,213.5329285056,205.3999397338,211.0753345126,37111561,0.0,1.0
2020-10-27 00:00:00+00:00,213.25,214.67,210.329,211.59,36700325,210.4831194052,211.8846951593,207.6000188576,208.8446576082,36700325,0.0,1.0
2020-10-28 00:00:00+00:00,202.68,208.84,202.1,207.67,51195593,200.050263264,206.1303383662,199.4777886602,204.9755189068,51195593,0.0,1.0
2020-10-29 00:00:00+00:00,204.72,207.36,203.37,204.07,31432563,202.063794629,204.6695411014,200.7313106375,201.4222282627,31432563,0.0,1.0
2020-10-30 00:00:00+00:00,202.47,204.29,199.62,203.5,36980111,199.8429879764,201.6393738021,197.0299662165,200.8596239107,36980111,0.0,1.0
2020-11-02 00:00:00+00:00,202.33,205.28,200.12,204.29,30842163,199.7048044514,202.6165287292,197.523478806,201.6393738021,30842163,0.0,1.0
2020-11-03 00:00:00+00:00,206.43,208.12,203.12,203.89,27512030,203.751607685,205.4196802373,200.4845543427,201.2445637305,27512030,0.0,1.0
2020-11-04 00:00:00+00:00,216.39,218.32,212.4185,214.02,42311777,213.582378467,215.4873370624,209.6624079689,211.243128793,42311777,0.0,1.0
2020-11-05 00:00:00+00:00,223.29,224.12,221.15,222.04,36080137,220.3928522016,221.2120831001,218.2806183187,219.1590707279,36080137,0.0,1.0
2020-11-06 00:00:00+00:00,223.72,224.36,218.03,222.26,25231895,220.8172730285,221.448969143,215.2010997605,219.3762162673,25231895,0.0,1.0
2020-11-09 00:00:00+00:00,218.39,228.12,217.88,224.435,44394950,215.5564288249,225.1601838158,215.0530459836,221.5229960315,44394950,0.0,1.0
2020-11-10 00:00:00+00:00,211.01,216.5,209.72,214.5,44045120,208.2721830044,213.6909512367,206.9989205236,211.7169008789,44045120,0.0,1.0
2020-11-11 00:00:00+00:00,216.55,218.04,212.2,212.39,29440788,213.7403024957,215.2109700123,209.4467429673,209.6342777513,29440788,0.0,1.0
2020-11-12 00:00:00+00:00,215.44,219.11,214.46,217.21,21616115,212.6447045471,216.2670869537,211.6774198717,214.3917391137,21616115,0.0,1.0
2020-11-13 00:00:00+00:00,216.51,217.42,214.16,216.36,18630307,213.7008214885,214.5990144013,211.381312318,213.5527677117,18630307,0.0,1.0
2020-11-16 00:00:00+00:00,217.23,217.74,214.52,214.87,24953344,214.4114796173,214.9148624586,211.7366413824,212.0821001951,24953344,0.0,1.0
2020-11-17 00:00:00+00:00,214.46,217.68,214.08,216.1,24154112,211.6774198717,214.8556409478,211.3023503037,213.2961411651,24154112,0.0,1.0
2020-11-18 00:00:00+00:00,211.08,215.17,210.93,213.65,28372789,208.8940088671,212.9416519232,208.7455623003,211.4373933791,28372789,0.56,1.0
2020-11-19 00:00:00+00:00,212.42,213.03,209.93,211.38,24792746,210.220131531,210.8238142362,207.7559185213,209.1909020008,24792746,0.0,1.0
2020-11-20 00:00:00+00:00,210.39,213.285,210.0,212.2,22843119,208.2111546597,211.0761733998,207.8251935859,210.0024098996,22843119,0.0,1.0
2020-11-23 00:00:00+00:00,210.11,212.29,208.16,210.95,25683507,207.9340544015,210.0914778397,206.0042490325,208.7653551759,25683507,0.0,1.0
2020-11-24 00:00:00+00:00,213.86,214.25,208.86,209.59,33830438,211.6452185727,212.0311796465,206.6969996778,207.4194396365,33830438,0.0,1.0
2020-11-25 00:00:00+00:00,213.87,215.29,212.46,215.11,21012887,211.6551150105,213.0604091767,210.2597172821,212.8822732964,21012887,0.0,1.0
2020-11-27 00:00:00+00:00,215.23,216.27,214.04,214.85,14512213,213.0010305499,214.0302600801,211.8233544529,212.6249659139,14512213,0.0,1.0
2020-11-30 00:00:00+00:00,214.07,214.76,210.835,214.1,33064753,211.8530437663,212.5358979738,208.6515461413,211.8827330797,33064753,0.0,1.0
2020-12-01 00:00:00+00:00,216.21,217.32,213.35,214.51,30498026,213.9708814533,215.069386048,211.1405002454,212.2884870291,30498026,0.0,1.0
2020-12-02 00:00:00+00:00,215.37,215.47,212.8,214.88,23724509,213.139580679,213.2385450569,210.596196167,212.6546552273,23724509,0.0,1.0
2020-12-03 00:00:00+00:00,214.24,216.3757,213.65,214.61,25120922,212.0212832087,214.1348654275,211.4373933791,212.3874514069,25120922,0.0,1.0
2020-12-04 00:00:00+00:00,214.36,215.38,213.18,214.22,24666039,212.1400404622,213.1494771168,210.972260803,212.0014903331,24666039,0.0,1.0
2020-12-07 00:00:00+00:00,214.29,215.54,212.99,214.37,24619997,212.0707653977,213.3078201214,210.784228485,212.1499369,24619997,0.0,1.0
2020-12-08 00:00:00+00:00,216.01,216.95,212.89,213.97,23284094,213.7729526975,214.7032178498,210.6852641071,211.7540793884,23284094,0.0,1.0
2020-12-09 00:00:00+00:00,211.8,215.225,211.214,215.16,32440603,209.606552388,212.996082331,209.0266211335,212.9317554854,32440603,0.0,1.0
2020-12-10 00:00:00+00:00,210.52,213.08,210.36,211.77,26467017,208.3398083509,210.8732964251,208.1814653463,209.5768630746,26467017,0.0,1.0
2020-12-11 00:00:00+00:00,213.26,213.32,209.11,210.05,30979440,211.0514323053,211.1108109321,206.9444106226,207.8746757748,30979440,0.0,1.0
2020-12-14 00:00:00+00:00,214.2,216.21,212.88,213.1,28798379,211.9816974576,213.9708814533,210.6753676693,210.8930893007,28798379,0.0,1.0
2020-12-15 00:00:00+00:00,214.13,215.42,212.24,215.165,27018106,211.912422393,213.1890628679,210.0419956508,212.9367037043,27018106,0.0,1.0
2020-12-16 00:00:00+00:00,219.28,220.11,214.72,214.75,35023253,217.0090878548,217.8304921913,212.4963122226,212.526001536,35023253,0.0,1.0
2020-12-17 00:00:00+00:00,219.42,220.89,217.92,219.87,32515784,217.1476379838,218.6024143389,215.6631723154,217.5929776844,32515784,0.0,1.0
2020-12-18 00:00:00+00:00,218.59,219.69,216.02,218.59,63354922,216.3262336473,217.4148418042,213.7828491353,216.3262336473,63354922,0.0,1.0
2020-12-21 00:00:00+00:00,222.59,224.0,217.2801,217.55,37181886,220.2848087632,221.6802064916,215.0298992612,215.2970041172,37181886,0.0,1.0
2020-12-22 00:00:00+00:00,223.94,225.63,221.85,222.69,22643397,221.6208278648,223.2933258513,219.5524723668,220.3837731411,22643397,0.0,1.0
2020-12-23 00:00:00+00:00,221.02,223.5589,220.8,223.11,18699638,218.7310680302,221.2436746207,218.5133463988,220.7994235283,18699638,0.0,1.0
2020-12-24 00:00:00+00:00,222.75,223.61,221.2,221.42,10550572,220.4431517678,221.2942454178,218.9092039104,219.1269255418,10550572,0.0,1.0
2020-12-28 00:00:00+00:00,224.96,226.03,223.02,224.45,17762701,222.6302645194,223.6891833629,220.7103555882,222.1255461921,17762701,0.0,1.0
2020-12-29 00:00:00+00:00,224.15,227.18,223.58,226.31,17403213,221.8286530584,224.8272737087,221.2645561044,223.966283621,17403213,0.0,1.0
2020-12-30 00:00:00+00:00,221.68,225.63,221.47,225.23,20272337,219.3842329243,223.2933258513,219.1764077308,222.8974683397,20272337,0.0,1.0
2020-12-31 00:00:00+00:00,222.42,223.0,219.68,221.7,20942132,220.1165693208,220.6905627126,217.4049453664,219.4040257999,20942132,0.0,1.0
